"image path","(minimum r, minimum c, maximum r, maximum c, label)"
"/storage/hpc/group/kazic-lab/NN/malaria/images/ac8df764-c8d8-4312-916d-70bfb37574b4.png","[(840, 910, 977, 1045, 6), (1077, 323, 1211, 454, 6), (374, 24, 490, 163, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/76dbce7f-dc3e-4a29-b1fe-ab9dce583080.png","[(1288, 797, 1403, 912, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/390ad256-e1ed-476a-9f14-2dc34e0da632.png","[(862, 548, 1006, 667, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/63055d1b-5221-4c80-8b39-37ac069a1b5c.png","[(1013, 191, 1116, 329, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/04c07425-57c7-415c-a0bc-36857bbd4049.png","[(1030, 206, 1137, 308, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/a63ce82f-f3d1-4818-9035-d3d230e5f686.png","[(1000, 37, 1120, 166, 3), (138, 819, 301, 942, 3), (172, 576, 288, 734, 1), (170, 469, 336, 583, 1), (955, 282, 1086, 434, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/883b726a-f61c-4382-9f1b-2fff302beba6.png","[(1177, 901, 1336, 1048, 2), (219, 181, 347, 310, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/8757be1e-b832-407a-8e95-62abae485b24.png","[(469, 252, 579, 352, 5), (1243, 348, 1353, 457, 5), (861, 587, 998, 713, 4), (1412, 329, 1557, 469, 4), (20, 501, 195, 698, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/de5d19b7-e670-4ac7-843b-7ce7bcebdf45.png","[(682, 483, 836, 584, 1), (111, 248, 254, 428, 1), (115, 468, 212, 648, 1), (1318, 75, 1425, 203, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/79b3a64f-2fb9-46e0-85d4-2bdd59c2075e.png","[(68, 333, 196, 461, 4), (1408, 332, 1525, 458, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/4ab47131-c2ac-461f-b95c-ac19ce24edbd.png","[(440, 383, 579, 515, 5), (425, 990, 554, 1130, 1), (1264, 808, 1409, 941, 1), (109, 338, 225, 468, 1), (723, 548, 851, 732, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/ac3358f1-ef9a-4ccc-b66c-da5e47e352e0.png","[(130, 192, 268, 295, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/266180ed-77a3-4284-8292-50a49fc47fce.png","[(1293, 84, 1430, 220, 1), (1055, 487, 1183, 628, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/3859deaf-6ae1-49a3-9051-898d0f0d7de6.png","[(759, 625, 892, 794, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/52767904-4cdc-4821-ba68-8cd0c28f9023.png","[(872, 233, 1017, 388, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/3850f2a5-ab62-49d3-8135-68d60baa676b.png","[(342, 554, 487, 710, 3), (1079, 663, 1242, 813, 5)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/040112be-3c8d-49aa-93f1-522f94a592ff.png","[(577, 1055, 693, 1181, 3), (809, 176, 932, 295, 3), (1353, 257, 1461, 371, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/37a5a96b-f76e-4607-82fd-f47f7f2903c6.jpg","[(1121, 898, 1285, 1080, 1), (1339, 750, 1513, 921, 1), (107, 359, 279, 506, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/a27b451d-44a6-4740-861a-9e7e99915563.png","[(290, 537, 405, 657, 6), (706, 880, 815, 1019, 1), (589, 1039, 692, 1198, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/3612aa3b-2906-44a6-9c80-6144511a35ce.png","[(736, 509, 878, 645, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/59dc7da9-35d1-421e-a61b-1e9637bfbfa1.png","[(928, 626, 1068, 752, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/5939f341-a886-4f63-ae87-2219d000a1d4.png","[(132, 715, 271, 889, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/3e753a44-3264-438c-8389-a7822e4a84cc.png","[(894, 169, 1026, 317, 3), (495, 519, 623, 682, 1), (1146, 939, 1276, 1104, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/c35ee701-fde2-46b5-b178-1fe3f1ea7da2.png","[(742, 763, 852, 873, 1), (1183, 664, 1284, 765, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/4c460388-e0c1-4970-8527-c9e5b42bea49.png","[(755, 116, 887, 245, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg","[(573, 317, 750, 482, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/393df10a-5d64-476b-88f5-14ac56d6ed60.png","[(716, 409, 817, 532, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/49288109-80e9-4ec8-96d1-26a0166b8883.png","[(1163, 863, 1297, 992, 3), (1283, 979, 1439, 1101, 3), (128, 417, 283, 523, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/be5bb7d0-7c3f-4bb9-8bb4-f8bc8d875943.png","[(879, 988, 1007, 1129, 1), (51, 966, 180, 1103, 1), (286, 934, 458, 1061, 1), (1269, 102, 1387, 299, 1), (891, 306, 997, 535, 1), (208, 682, 376, 811, 1), (317, 718, 433, 873, 1), (1439, 895, 1595, 1042, 4), (943, 786, 1065, 972, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/50f2f514-6c8e-4c79-b3b3-0be56dd0b78b.png","[(807, 594, 942, 715, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/71cf2467-77d3-4fac-ac6e-1d8767717c34.png","[(650, 576, 757, 743, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/c442e2d6-aaf9-417a-9905-4737a1115f33.png","[(290, 226, 406, 370, 1), (360, 867, 473, 1041, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/6b8048ed-ebd7-4789-ba87-c1ba94801481.png","[(1042, 262, 1155, 350, 3), (944, 325, 1046, 422, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/a20d0b4b-6e2e-4507-bc22-f321dedc4ed9.png","[(320, 249, 436, 386, 1), (805, 780, 952, 900, 1), (1331, 906, 1477, 1056, 1), (723, 563, 856, 706, 1), (1417, 1059, 1522, 1161, 4), (590, 146, 714, 295, 4), (1228, 465, 1374, 591, 3), (17, 161, 142, 327, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/a5c3b3f8-7ceb-4573-a400-a76b9479af46.png","[(360, 435, 498, 574, 1), (1410, 957, 1542, 1088, 3), (800, 120, 950, 247, 3), (505, 508, 667, 619, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png","[(823, 410, 974, 562, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/a2754679-68b0-40f4-be01-bafad5ac1261.png","[(1338, 952, 1465, 1055, 1), (43, 163, 179, 277, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/b91b1641-ee06-44d8-94cc-24cdb583cc37.png","[(837, 185, 988, 323, 1), (1243, 609, 1394, 738, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/9fd32265-07f2-442b-80b5-35069891d452.jpg","[(1069, 33, 1220, 161, 4), (1212, 1108, 1371, 1282, 4), (1340, 1198, 1494, 1317, 4), (380, 358, 580, 477, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/511b6e13-acd7-4dd3-b1d0-c4aa10a514c7.jpg","[(669, 663, 830, 836, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/640c4a52-3742-4f57-aee3-9e3dc0887622.png","[(852, 649, 988, 798, 1), (288, 427, 386, 583, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/701206c5-aaac-4b99-9cc0-4a6854359457.png","[(85, 265, 226, 403, 3), (1312, 165, 1442, 339, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/67582df6-bf13-4c83-a531-1214692b70de.png","[(386, 469, 483, 612, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/ef8fcfa4-8466-4186-8c69-f5f4904eb489.png","[(1328, 205, 1442, 322, 5)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/b234b6ea-b54d-470c-8461-ba7f4a024796.png","[(1043, 458, 1249, 592, 2), (320, 844, 533, 984, 3), (326, 652, 458, 744, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/96957ec3-de17-41cf-855b-1388814e5918.jpg","[(580, 74, 736, 238, 6), (756, 934, 914, 1057, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/5e17f8e6-fd8d-426c-b444-1515d14f04b7.png","[(1188, 990, 1272, 1092, 1), (50, 665, 178, 786, 1), (1440, 169, 1575, 311, 1), (133, 844, 258, 957, 1), (1095, 1019, 1198, 1116, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/3dad6483-ac30-4d2b-b045-9f24fe6ff75e.png","[(367, 652, 489, 764, 4), (1368, 900, 1490, 1040, 1), (961, 14, 1087, 137, 1), (1209, 641, 1353, 763, 1), (958, 1070, 1079, 1175, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/da111ca5-520f-4ea8-97ad-ae5fce58ee91.png","[(862, 388, 1061, 578, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/ca16a5ad-b106-4e84-8a43-178710e854ba.png","[(1190, 696, 1353, 866, 1), (716, 310, 861, 473, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/5c99cd97-39f6-4809-9528-9d380cc16b16.png","[(334, 980, 441, 1088, 5), (878, 153, 1000, 283, 1), (671, 349, 809, 458, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/9a1cd456-310c-47b6-a1f8-0fbd8e33d1fd.png","[(662, 80, 824, 218, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/c415532c-4cce-4580-9fcd-623c172a1abd.png","[(727, 482, 859, 607, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/5f742392-278d-461c-a848-08def2c28878.png","[(177, 893, 299, 1015, 1), (1194, 199, 1314, 342, 1), (374, 113, 483, 274, 1), (560, 519, 737, 659, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/bdfbad30-fa2f-4285-bf02-6064ab6d869c.jpg","[(495, 86, 646, 257, 6), (559, 688, 690, 940, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/b9025f55-789d-4acb-9c0a-34e877c95c5c.jpg","[(865, 1019, 1017, 1171, 4), (1346, 440, 1506, 596, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/b9de8b1a-f96a-4eb5-bc05-84ad43a054f3.png","[(578, 307, 692, 446, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/109fbb82-bc3c-41ac-984d-e2da86202873.png","[(60, 328, 230, 486, 2), (456, 699, 578, 859, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/093a831a-bf71-4333-bc06-942ae70cb164.png","[(1125, 265, 1254, 396, 1), (1332, 471, 1461, 596, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/4849866a-73a2-4fcf-a407-2d0a25a09a89.png","[(756, 994, 876, 1124, 1), (978, 647, 1116, 775, 1), (1275, 389, 1413, 506, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/faead1c7-bb2c-4adf-bfce-9ff36cd2cf6a.png","[(714, 911, 845, 1027, 1), (172, 314, 296, 443, 3), (496, 379, 636, 483, 4), (1378, 391, 1554, 508, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/41ebf9a1-24dc-454e-8bf8-508218f5ee57.png","[(283, 838, 396, 959, 6), (647, 96, 777, 216, 2), (90, 27, 228, 122, 1), (1251, 1079, 1378, 1193, 1), (1402, 925, 1518, 1086, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/1f8f08ea-b5b3-4f68-94d4-3cc071b7dce8.png","[(151, 700, 242, 782, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/cf90d82f-2814-4fb7-a3ff-a86b7c5efca7.png","[(709, 816, 843, 954, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/1b814efc-7bf9-40ae-8e13-49dc2c04732f.jpg","[(361, 31, 525, 187, 1), (707, 697, 855, 852, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/45ac9409-5537-44ed-90cd-5c8a1ae0e1e0.png","[(784, 626, 935, 770, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/98976666-9125-47fe-9601-43c41e58dfb4.png","[(576, 648, 717, 821, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/6e20a860-1f9a-4a74-b167-4c6a79bd8778.jpg","[(518, 154, 669, 306, 4), (129, 942, 288, 1091, 4), (302, 645, 452, 786, 4), (828, 1090, 961, 1215, 4), (602, 365, 736, 495, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/2f68686f-1fe8-46e7-ad92-a08e3523ea79.png","[(283, 584, 408, 703, 1), (1396, 217, 1515, 345, 1), (505, 932, 632, 1083, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/81edcae1-65bf-4752-b0e4-494376b71e49.png","[(595, 293, 729, 403, 1), (1054, 1045, 1160, 1157, 1), (938, 195, 1061, 318, 3), (592, 25, 750, 159, 1), (419, 349, 569, 494, 1), (144, 1100, 260, 1200, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/f7a4334a-4332-4de8-b39b-22da907976f2.png","[(1090, 764, 1212, 881, 1), (269, 298, 395, 405, 2), (1111, 892, 1226, 1019, 1), (441, 564, 563, 682, 3), (106, 648, 230, 752, 1), (1042, 233, 1163, 388, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/eb86033f-4f1c-4e8c-ae84-e8e4c7e08626.png","[(1040, 648, 1157, 770, 1), (335, 824, 481, 970, 1), (317, 665, 458, 785, 1), (1413, 1053, 1536, 1174, 1), (383, 319, 531, 449, 1), (75, 312, 218, 462, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/9cf3f75a-354c-46f9-8b53-0a9711ac8bee.jpg","[(832, 921, 970, 1070, 1), (969, 57, 1132, 232, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/5f300fd1-7eec-41ac-bbd1-0f4a943c757c.png","[(792, 997, 932, 1133, 3), (118, 111, 274, 245, 1), (956, 206, 1115, 354, 5)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/367663b2-5d09-4020-ab0a-c2200e7a1c8c.png","[(557, 116, 682, 248, 4), (752, 401, 873, 531, 4), (1298, 931, 1417, 1048, 4), (379, 917, 489, 1031, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/fb05b297-180a-4171-b633-09d5616d7534.png","[(298, 407, 421, 547, 1), (1316, 1005, 1465, 1127, 1), (321, 854, 424, 993, 1), (738, 1029, 871, 1146, 1), (1343, 834, 1463, 986, 1), (1147, 321, 1260, 438, 1), (1410, 511, 1521, 631, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/a7688988-2bcc-4458-83d3-5e482da5f87b.png","[(1147, 255, 1259, 391, 4), (1261, 939, 1380, 1083, 4), (126, 87, 247, 207, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/e234ce8b-4ec4-4d93-9068-d7854d77ddf4.png","[(1305, 108, 1465, 276, 3), (949, 401, 1093, 569, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/030f3421-ed3f-4bf1-8f27-4d02590bffbc.png","[(1222, 501, 1355, 619, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/770b8ca4-8377-479b-9ad5-5455ec3b44f8.png","[(1235, 199, 1390, 326, 1), (403, 356, 553, 521, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/5bf91ff9-80df-49c0-9c3e-599357d95530.png","[(17, 26, 129, 171, 3), (843, 593, 976, 753, 1), (1197, 763, 1317, 932, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/64113b22-03b1-4ab8-89ab-b2f32154fbbd.png","[(1047, 242, 1169, 345, 5), (1363, 969, 1502, 1082, 1), (791, 263, 934, 369, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/e40000b4-1b26-42ce-909d-4715e04f0a6e.png","[(480, 842, 617, 1018, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/f0ee03d6-c57b-43a0-8812-359330bdb93a.jpg","[(337, 994, 537, 1144, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/5c68070c-3391-4db6-8c01-94175105dbea.png","[(437, 596, 575, 734, 6), (39, 771, 156, 1011, 4), (97, 553, 240, 705, 4), (603, 147, 707, 290, 1), (1414, 326, 1566, 505, 1), (1346, 335, 1441, 487, 1), (1052, 929, 1212, 1070, 4), (897, 861, 1024, 1070, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/027ab174-e47a-44f8-b85b-372449eeb7d8.png","[(210, 181, 350, 338, 3), (1127, 482, 1244, 638, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/91827f1a-9b04-4ef0-972c-12e90e60c516.png","[(141, 518, 292, 678, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/7c1cd7c7-7452-4428-a98e-dd7675c8ddea.png","[(375, 289, 485, 430, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/540a5fee-175b-4b92-bf62-1ea9b59c86c6.png","[(719, 294, 807, 397, 1), (178, 480, 270, 592, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/9147a21d-0de2-4c04-88da-b788311696ac.png","[(721, 688, 861, 823, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/a1265844-329c-4a49-a37f-e0541b83a50c.jpg","[(662, 422, 850, 584, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/5397d8e2-bb09-42e7-9861-65ffad0fe94e.png","[(981, 73, 1109, 204, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/5c399ab9-492c-4bfc-a452-83aba574a3bc.jpg","[(1070, 638, 1232, 801, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/cb08956d-dd6a-4e13-817b-40a0a93068f1.png","[(707, 352, 838, 471, 1), (1329, 145, 1478, 295, 1), (85, 265, 274, 389, 1), (982, 945, 1142, 1065, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/c7a2d648-47cb-4b39-afa4-1b7fcfe51934.png","[(670, 969, 810, 1103, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/4272cbd7-5b0a-4bf7-b690-dee1c128f07b.png","[(953, 430, 1107, 544, 3), (260, 643, 397, 776, 3), (606, 938, 723, 1088, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/89b3d781-2f81-4d23-bed4-84da064df7f3.png","[(1416, 728, 1525, 861, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/b8339d7b-85ec-48d0-83e8-c8f831070459.png","[(822, 343, 936, 472, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/25cfca07-2101-484f-b312-a927395f2651.png","[(957, 782, 1102, 904, 3), (330, 181, 514, 315, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/1c90231b-2830-42d9-884e-7301edb16933.png","[(712, 107, 855, 232, 1), (13, 351, 146, 501, 1), (1288, 9, 1417, 179, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/56551792-4aa1-4301-9f8f-8bfebcd20050.png","[(292, 302, 411, 456, 2), (1203, 327, 1322, 494, 2), (456, 400, 576, 554, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png","[(279, 52, 409, 200, 1), (1037, 441, 1155, 578, 1), (1273, 1050, 1454, 1172, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/9615ff33-b3fc-4d1e-9c05-0b8e3ef936df.png","[(867, 740, 987, 880, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/a9feccda-18f2-405e-9aa1-409fa1f49fe4.png","[(233, 837, 358, 961, 4), (924, 50, 1041, 174, 4), (1155, 298, 1268, 433, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/0dcca702-a4ef-4fb3-a940-9c0c140b21c7.png","[(237, 194, 356, 317, 1), (53, 578, 178, 713, 1), (1417, 462, 1535, 612, 1), (409, 791, 560, 946, 1), (1330, 676, 1461, 826, 1), (783, 546, 885, 661, 1), (1446, 8, 1581, 227, 1), (441, 988, 565, 1174, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/db7c5ec1-fefe-4e9d-83c1-da8fb982f1e2.png","[(957, 333, 1073, 471, 4), (783, 45, 913, 162, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/d3283f5b-3b3a-40ea-800b-79960ca851cb.png","[(734, 591, 848, 729, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/adff6e1d-ba9d-4c7b-a8fe-1ec458eaeeb8.png","[(779, 182, 912, 308, 4), (77, 994, 202, 1121, 2), (882, 1013, 1011, 1137, 1), (1012, 31, 1131, 131, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/30ad83f1-a9b3-4a07-aea6-6c06b71e9ace.png","[(1180, 969, 1324, 1102, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/6ad3efc9-4392-4cee-98a5-186564a96373.png","[(398, 942, 526, 1069, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/93f40356-5676-45d3-8e83-8028708c93ba.png","[(132, 645, 257, 770, 6), (590, 718, 724, 876, 1), (1389, 310, 1525, 428, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/5893e081-04f2-4e33-9851-bed5f0e4d333.png","[(544, 253, 682, 394, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/334bf865-e3fb-4200-bd53-d9ff5808ed9f.png","[(746, 339, 883, 459, 1), (671, 732, 783, 865, 3), (1354, 132, 1483, 262, 3), (1175, 996, 1296, 1134, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/07a80340-f65e-4f58-9317-94bb6ebd5a28.png","[(308, 632, 429, 748, 4), (835, 1029, 949, 1132, 4), (1011, 229, 1152, 344, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/f24c8fe0-a534-44cf-9995-b2b314d945ba.png","[(1079, 965, 1192, 1101, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/089c9744-f906-41d8-908d-1e37919a8658.png","[(1381, 373, 1512, 507, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/41be1bd3-0d31-4881-bf1f-3ccdfa21ff12.jpg","[(589, 445, 769, 611, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/aa3ad405-828e-4986-8251-20fd981f34d3.png","[(847, 868, 974, 988, 4), (626, 1032, 743, 1156, 3), (776, 640, 910, 764, 3), (1319, 142, 1455, 278, 1), (364, 175, 503, 306, 5)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/76021d69-8919-4688-95ef-7418eff620cc.png","[(230, 402, 369, 544, 3), (273, 797, 411, 910, 1), (99, 731, 236, 856, 3), (727, 535, 839, 658, 1), (884, 90, 1004, 245, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/505355c9-23bf-4f90-8ebc-6a7ef50964d0.png","[(1075, 608, 1193, 726, 4), (700, 572, 817, 695, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/18dbe7c4-89d2-42a6-a969-1e951ab313b1.png","[(1223, 845, 1336, 969, 4), (364, 592, 476, 711, 4), (97, 271, 218, 388, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/be779f52-0bfa-4c01-a16f-b7f0bc92ed7c.png","[(1058, 340, 1178, 534, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/64985a1e-16bb-4016-a01c-c21a5b86e572.jpg","[(499, 591, 669, 744, 4), (299, 1026, 465, 1184, 4), (489, 180, 668, 313, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/81fed4a1-9d48-4938-90c9-c8bf3f5e6b1f.png","[(999, 457, 1113, 573, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/24879caf-a327-464c-9cd9-e0f3d9161079.png","[(1138, 770, 1320, 888, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/71204a6d-814e-44b6-9cee-7b979f478021.png","[(1052, 176, 1178, 304, 1), (66, 786, 212, 902, 1), (1176, 274, 1305, 406, 1), (601, 53, 738, 160, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/f23ae29e-1bda-4784-b10c-d736757d39b8.png","[(935, 790, 1081, 918, 2), (146, 492, 282, 600, 6), (1395, 461, 1530, 605, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/c7c1b873-0548-4a73-9618-f60912e164df.png","[(1207, 802, 1315, 918, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/340a1727-0df7-4e6f-9c0e-9c5deddbfca2.png","[(995, 773, 1140, 943, 1), (814, 542, 920, 680, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/3b13e20f-ec0d-44ec-b2f4-eaebfa09150e.png","[(24, 255, 162, 394, 6), (714, 358, 847, 468, 1), (93, 882, 249, 988, 1), (1, 1022, 107, 1101, 1), (1462, 625, 1600, 764, 1), (893, 351, 1022, 449, 1), (1054, 265, 1181, 381, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/04a567df-5463-4043-81f1-d726223c19a9.png","[(232, 434, 361, 561, 6), (1254, 1032, 1357, 1163, 1), (619, 176, 712, 318, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/b338766f-19b9-4874-bcc5-ae22b3c533e6.png","[(666, 50, 797, 170, 1), (323, 633, 465, 768, 6), (284, 523, 416, 650, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/9e793460-d94c-47ac-b3a7-0d6ad86357da.png","[(751, 697, 879, 842, 2), (224, 777, 355, 949, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/e16c0dab-780d-4035-872e-1bb91e49f9d2.png","[(341, 805, 441, 892, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/bca27923-b270-45df-a0bf-3e1a7d135b2c.png","[(543, 421, 709, 578, 5), (224, 424, 411, 615, 5)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/34f334e6-a163-4af7-a1ed-51a7ef15934a.jpg","[(1137, 870, 1270, 1024, 4), (874, 243, 1018, 412, 4), (1703, 578, 1844, 707, 4), (344, 606, 520, 762, 4), (277, 70, 402, 225, 4), (695, 143, 834, 326, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/1f337b61-1b0d-4539-91f9-73d4a0798a4a.png","[(1398, 385, 1514, 521, 4), (92, 281, 233, 412, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg","[(615, 927, 765, 1080, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/15a5849d-8bc7-4e01-938b-c1f55067787d.jpg","[(1692, 1175, 1868, 1324, 4), (674, 14, 835, 131, 4)]"
